soil,land,road,water,elec,area,elevation,discharge,schools,hospitals,hotels,flood_risk,env_risk,access_risk,infra_risk,overall_risk,suitability,btype
Sandy,Residential,30.152413544105116,0,0,5419.278380539422,881.0842116843196,1457.5256197728697,4,1,3,37.61240900943112,25,49.74597742649147,85,50.60083750992376,49.39916249007624,Individual House
Loamy,Industrial,51.54066263849054,1,1,7515.150227466751,1350.5099458114423,2580.305860931809,0,2,3,49.114834340377364,15,14.098895602515768,10,25.46491591976102,74.53508408023899,Factory
Loamy,Industrial,29.87779126988628,0,1,2348.328032425174,709.7598870320306,3346.4671247339443,2,0,2,54.53055218252843,15,50.2036812168562,45,45.136613568098994,54.863386431901006,Factory
Black Cotton,Commercial,28.341395993988073,1,0,7303.772671088297,1286.085254380772,3886.493928566289,2,2,3,70.91465100150299,40,52.76434001001988,45,55.26121285303101,44.73878714696899,Shopping Complex
Sandy,Residential,13.621962117961207,0,1,9754.10212796226,1390.9071667999776,3550.788906336154,3,1,2,52.5945094705097,25,77.296729803398,45,52.7322607655279,47.2677392344721,Individual House
Red Soil,Residential,28.452333107058507,0,0,19154.13700083577,138.59104340562857,1027.9535822818048,2,2,2,55.13052576453376,20,52.579444821569155,85,56.690545222979104,43.309454777020896,Individual House
Sandy,Commercial,34.557931622989386,1,1,6954.801138172874,143.7173694851955,579.4985962137689,4,0,3,40.327446849416305,25,42.40344729501769,10,30.96546822105013,69.03453177894987,Hospital/Clinic
Clayey,Industrial,6.237738008577756,1,0,18146.617244904894,714.0662743314022,2712.2507955062547,0,0,2,70.44056549785556,30,89.60376998570374,45,62.80514042067538,37.19485957932462,Factory
Rocky,Agricultural,29.426215284647352,1,1,5348.307240646444,882.153666476554,994.5589560407259,2,2,3,26.534625299652678,55,50.95630785892108,10,32.7761958196087,67.2238041803913,Individual House
Red Soil,Residential,47.974592011736014,1,1,4628.409057425739,638.8251966975438,424.6686088575663,2,0,2,16.49972417421732,20,20.04234664710664,10,16.285490122752723,83.71450987724728,Apartment
Loamy,Residential,42.40253310058484,1,1,10860.913672211134,489.67615562625457,2635.471714897086,3,0,2,52.01879738727852,15,29.32911149902526,10,30.288856960303796,69.7111430396962,Individual House
Red Soil,Industrial,39.93363438751643,1,0,13777.716016650713,961.4911741892338,1633.9709255389773,2,2,2,42.69600991390044,20,33.443942687472614,45,37.5545891417333,62.4454108582667,Factory
Loamy,Industrial,55.02554856404614,0,0,1842.312765243347,3.1222685248804005,3780.745059692519,0,2,3,78.05627674749564,15,8.290752393256426,85,52.89238495993758,47.10761504006242,Factory
Loamy,Residential,5.99176054038765,0,0,5200.2514358971175,1452.1099212956137,1570.95815274209,1,2,1,51.92122291974489,15,90.01373243268725,85,64.17586113008252,35.824138869917476,Individual House
Red Soil,Industrial,35.63761724057288,0,1,9657.989663525012,348.1186322820332,4893.5856852790685,0,1,0,60.20347775293479,20,40.60397126571187,45,45.47221002995514,54.52778997004486,Factory
Loamy,Agricultural,48.30418666253389,1,1,7289.0823836804475,1375.6481528745107,3792.6159563035403,2,1,1,49.92395333436653,15,19.493022229110196,10,27.096639224305832,72.90336077569417,Individual House
Loamy,Residential,34.773446048569696,1,0,14539.800507618116,163.52211680175898,288.4661074443107,2,0,2,39.26463362863825,15,42.04425658571718,45,37.75368591645268,62.24631408354732,Individual House
Clayey,Agricultural,22.814255391920852,1,0,10712.05132478502,357.13077306685886,2544.3637017813808,2,0,3,74.86858976800826,30,61.97624101346524,45,57.448066672169205,42.551933327830795,Individual House
Sandy,Agricultural,12.493781080058781,0,1,4046.823006474104,352.3105516312506,2813.1025060705515,3,2,2,61.73792163211027,25,79.17703153323536,45,56.40253045454743,43.59746954545257,Individual House
Sandy,Industrial,53.815968949890525,1,1,17994.84220698672,1494.2293563009694,3476.513553407988,4,0,1,42.54600776252737,25,10.306718416849122,10,23.717782321096855,76.28221767890315,Factory
Rocky,Agricultural,30.891931581318165,0,1,6565.207834183831,6.900818588826629,2488.983985168791,0,2,0,75.86296798934087,55,48.513447364469734,45,58.18040063738674,41.81959936261326,Individual House
Rocky,Industrial,53.29633583421358,1,1,14891.491070324046,959.4573139552436,2417.217992072866,2,1,1,40.675916041446605,55,11.17277360964404,10,27.77976401691732,72.22023598308269,Factory
Clayey,Commercial,37.22186673382426,1,0,15818.399803002787,1304.5298715912793,1839.693058388064,1,2,3,59.48839448430522,30,37.96355544362624,45,46.06182693041338,53.93817306958662,Shopping Complex
Rocky,Industrial,42.080566413825046,1,0,19299.99630486594,1008.4104810371051,1357.3069194958687,3,0,3,30.625996786461116,55,29.86572264362492,45,37.68552953616762,62.31447046383238,Factory
Red Soil,Agricultural,49.23436349081475,0,1,10471.641863957926,544.1007273254163,4731.0010598836725,4,2,1,47.69140912729631,20,17.94272751530876,45,35.4276750733809,64.5723249266191,Individual House
Black Cotton,Commercial,41.25355495300739,1,1,12700.87479382421,1437.4640440544024,1587.9833481718597,2,2,1,59.44627822518535,40,31.244075078321018,10,37.11721614839513,62.88278385160487,Shopping Complex
Black Cotton,Industrial,26.893016237341573,0,1,7362.649576111141,1340.2811318835616,317.1066229016534,0,2,0,37.61887839869767,40,55.17830627109738,45,44.21118400731853,55.78881599268147,Factory
Black Cotton,Agricultural,33.249836116075805,1,0,13885.406574829263,650.9323803742766,836.4236964670613,1,0,2,46.416014900322274,40,44.58360647320699,45,44.641506833414546,55.358493166585454,Individual House
Clayey,Residential,49.167503857173394,1,0,9804.286231460075,859.9927389167452,4286.383180206449,3,2,3,59.70812403570665,30,18.054160238044346,45,41.16138347200841,58.83861652799159,Individual House
Clayey,Residential,25.55076630051413,1,1,9315.394929764023,1451.278781707861,2933.1672956169195,0,2,3,65.61230842487147,30,57.41538949914312,10,44.31815532349079,55.68184467650921,School
Loamy,Industrial,26.34668012226734,1,1,17253.883053206002,1473.8405428897051,3893.9027468853283,0,0,0,55.413329969433164,15,56.088866462887765,10,38.16688210502355,61.83311789497645,Factory
Black Cotton,Industrial,10.262956383190064,0,1,1953.2080264750846,674.7349135769283,4043.907730698472,3,1,3,75.43426090420249,40,82.89507269468322,45,64.37575949014168,35.624240509858325,Factory
Red Soil,Residential,55.30214393719612,1,1,17757.286128805503,1271.0250422146328,4116.182196055366,0,1,3,46.17446401570097,20,7.829760104673127,10,23.61850243166362,76.38149756833639,School
Rocky,Agricultural,10.006997321999295,0,1,17189.326918742583,452.9703404309045,2753.0685387230437,1,0,1,54.3200302436459,55,83.32167113000118,45,59.342428367776364,40.657571632223636,Individual House
Red Soil,Agricultural,40.65150475967057,1,1,10620.958817673993,557.719309395997,885.6029784955244,1,1,1,27.549183379992844,20,32.24749206721572,10,23.204087199801425,76.79591280019858,Individual House
Rocky,Agricultural,27.725696334153874,1,0,10313.854229906938,247.2328244853394,741.1637611807087,0,2,0,37.05788167095535,55,53.790506109743546,45,45.917885112270255,54.082114887729745,Individual House
Black Cotton,Industrial,27.30906646404933,1,0,7874.339992674313,313.77688916509544,2869.922101875562,2,0,3,82.34612003408193,40,54.48488922658445,45,59.69236431857479,40.30763568142521,Factory
Black Cotton,Commercial,42.375351011497614,0,0,19889.302041952953,985.3099533890384,1832.571768428382,0,2,0,64.05759761569323,40,29.374414980837315,85,57.013762910701956,42.986237089298044,Shopping Complex
Black Cotton,Commercial,8.69015529464333,1,1,3112.2173223229834,766.1724270106213,2790.2412062288367,2,2,2,75.82746117633917,40,85.51640784226112,10,56.41871337228399,43.58128662771601,Shopping Complex
Clayey,Commercial,37.6538180623289,0,1,12214.089476943533,346.6977909384043,2492.389221189324,0,0,2,71.78467802811352,30,37.24363656278516,45,50.18554645053602,49.81445354946398,Hospital/Clinic
Rocky,Commercial,47.461748228479514,0,1,13951.950212135924,604.3644245424789,3010.9903984877424,4,2,0,42.13456294288012,55,20.897086285867474,45,39.47136860147491,60.52863139852509,Shopping Complex
Clayey,Commercial,50.55170168376268,1,0,18752.270156121944,559.7751897955226,160.55895368282668,1,0,3,22.573253652715863,30,15.747163860395531,45,27.587429743549436,72.41257025645056,Hospital/Clinic
Clayey,Industrial,14.379171416657641,0,1,15823.866440278469,1481.0403068030014,164.18340315061675,0,2,2,31.688875208847925,30,76.03471430557059,45,45.84978489948942,54.15021510051058,Factory
Sandy,Industrial,54.358047754299555,1,0,13233.09685341939,1280.348755817069,3607.975854242544,1,1,3,42.41048806142511,25,9.403253742834067,45,32.19448425720731,67.80551574279269,Factory
Red Soil,Commercial,41.088035051609324,0,1,3219.434019430331,581.9495000757364,965.6362191135992,3,2,1,29.040715619369653,20,31.51994158065112,45,32.294235861942155,67.70576413805784,Shopping Complex
Red Soil,Industrial,53.50201404513756,0,1,8100.93681979788,1370.8748683440497,3260.992310960282,4,2,0,46.62449648871561,20,10.8299765914374,45,33.27606791890982,66.72393208109018,Factory
Loamy,Industrial,31.690439441060903,0,1,3637.99120841172,513.9530874422567,2732.8795539572725,2,0,2,54.077390139734774,15,47.18260093156517,45,44.22273678179846,55.77726321820154,Factory
Clayey,Commercial,34.81183398034611,0,0,17743.04191684476,1001.8522691022891,4908.972357023117,3,1,3,63.29704150491347,30,41.98027669942316,85,58.399033701575505,41.600966298424495,Shopping Complex
Rocky,Agricultural,55.54710523657691,1,0,15242.801955709216,1449.9749950231687,4177.029394415312,4,2,1,40.113223690855776,55,7.42149127237181,45,35.395001109892476,64.60499889010752,Individual House
Sandy,Industrial,54.49502488450695,0,0,15393.198949147356,585.4182959828285,2065.672606656747,3,2,0,42.37624377887326,25,9.17495852582175,85,42.125424954061074,57.874575045938926,Factory
Sandy,Agricultural,29.64884803529511,1,1,13392.873837697338,1019.8274476574007,3082.064100465825,1,1,2,48.58778799117622,25,50.585253274508155,10,35.90203911553871,64.09796088446129,Individual House
Red Soil,Industrial,20.092694739962496,0,0,10633.827201797483,443.88571659394984,586.44728612736,4,1,1,30.072629041919587,20,66.51217543339584,85,51.40346402302082,48.59653597697918,Factory
Clayey,Industrial,26.624373901034527,1,1,3849.450129806447,399.46847339696194,1931.930214811905,3,1,0,70.01440241716175,30,55.62604349827579,10,45.41155172057556,54.58844827942444,Factory
Loamy,Commercial,26.327038069136236,1,1,7264.202847395984,861.2349996473279,3669.4387054493714,2,1,2,55.418240482715944,15,56.12160321810627,10,38.17678497347715,61.82321502652285,Shopping Complex
Clayey,Industrial,20.777678124053665,0,0,3601.4000570609205,1468.8968970498272,3113.3579206432682,4,1,3,66.80558046898659,30,65.37053645991057,85,65.47458727912294,34.52541272087706,Factory
Black Cotton,Residential,19.771878238313164,0,0,14773.34971419452,679.7007730802549,2422.356621886789,4,2,1,73.05703044042171,40,67.0468696028114,85,69.58167805485044,30.418321945149557,Individual House
Clayey,Residential,52.35846150638457,1,1,4044.3467444180956,1406.455455474871,882.6455202633454,3,1,1,36.563295028670765,30,12.735897489359047,10,22.98112763237453,77.01887236762548,Apartment
Black Cotton,Commercial,8.842405637656393,0,1,14340.157453262025,1371.5452803671424,4015.729630787723,0,1,3,75.7893985905859,40,85.26265727057267,45,65.09195382434824,34.90804617565176,Shopping Complex
Black Cotton,Agricultural,42.26861501547768,0,1,14152.852402322189,380.6439185174921,1365.8330220578846,2,2,1,61.91087157623875,40,29.552308307537203,45,46.306882128567864,53.693117871432136,Individual House
Loamy,Agricultural,14.505102830104876,0,1,9726.78510083449,602.7291106264911,4102.395408309548,2,0,1,58.37372429247378,15,75.82482861649187,45,52.88701065648879,47.11298934351121,Individual House
Rocky,Agricultural,23.94782413667348,0,0,3569.3444282429937,964.9537177412747,3058.0453139749675,3,2,0,48.01304396583163,55,60.08695977221087,85,61.326305331093785,38.673694668906215,Individual House
Red Soil,Residential,8.384866877416027,0,0,6981.2156965466975,777.0688266170874,1863.6571397439373,1,0,3,55.17692607552473,20,86.0252218709733,85,65.06822959417698,34.931770405823016,Individual House
Clayey,Agricultural,19.848550027050415,0,0,7081.769072435477,143.9377947947615,203.0261097999575,1,1,1,52.46211700155086,30,66.91908328824931,85,60.84151177260513,39.15848822739487,Individual House
Black Cotton,Agricultural,47.263158911448315,0,1,14307.317529722575,1490.5470451907374,1162.0942217218844,0,0,3,49.42609470657561,40,21.228068480919475,45,39.85615026753133,60.14384973246867,Individual House
Clayey,Commercial,53.67584285009922,0,1,3161.1173688607623,1128.98100181692,4445.35462744082,0,2,0,58.58103928747519,30,10.540261916501294,45,38.88842922974164,61.11157077025836,Shopping Complex
Rocky,Agricultural,17.18399335463019,0,1,16752.304278105723,656.5410573370676,4089.8717194785872,3,0,0,49.70400166134245,55,71.36001107561636,45,54.73640335037395,45.26359664962605,Individual House
Red Soil,Residential,30.495131159240703,1,0,15459.138513532365,927.252824499437,2874.2665646704895,1,0,3,52.37621721018982,20,49.1747814012655,45,44.875371373882814,55.124628626117186,Individual House
Rocky,Residential,30.86782263654635,0,1,4539.831445311204,131.35922589934518,2331.6123198106347,2,0,3,68.4014907869027,55,48.55362893908942,45,55.5789290101883,44.4210709898117,Individual House
Red Soil,Residential,53.04664181678538,0,1,14664.123253798898,742.952480534415,3235.7133966505457,1,1,2,46.738339545803655,20,11.588930305357692,45,33.5056514173707,66.4943485826293,Individual House
Sandy,Commercial,46.9539479081693,0,0,13701.750447888615,1396.2486237262317,2331.2406392165076,3,2,0,44.26151302295767,25,21.743420153051176,85,45.927384596297976,54.072615403702024,Shopping Complex
Red Soil,Commercial,33.21924701024274,0,0,15214.2952021076,1344.9014370824675,3221.5242035957012,1,0,1,51.69518824743932,20,44.6345883162621,85,53.501962965669286,46.498037034330714,Hospital/Clinic
Loamy,Industrial,41.89109602594753,0,1,4589.642553525195,506.07126822471844,1537.0204983007895,4,1,0,42.2676359595289,15,30.181506623420773,45,35.839049241690304,64.1609507583097,Factory
Rocky,Agricultural,51.60452796501517,1,0,3994.216120972904,797.0517957320083,4192.486089557376,3,2,0,41.09886800874621,55,13.992453391641376,45,37.382717150971516,62.617282849028484,Individual House
Black Cotton,Commercial,5.524642471404972,1,1,5493.19573253233,1046.0752861314702,3509.5894673263333,4,2,2,76.61883938214876,40,90.79226254765838,10,58.01465942066666,41.98534057933334,Shopping Complex
Sandy,Residential,27.158951707752674,0,0,7951.562359830537,510.013900361858,1649.878142138459,3,2,3,42.20782491583101,25,54.735080487078875,85,53.45650884231057,46.54349115768943,Individual House
Loamy,Residential,54.898374200239324,1,1,16079.634639680222,97.31882714090773,4153.330574117206,2,2,0,72.4362768214857,15,8.50270966626779,10,32.22837430408694,67.77162569591306,Individual House
Clayey,Commercial,45.717216696417324,0,0,15020.55481209815,758.1624850767071,2436.7126542658943,3,1,2,60.57069582589567,30,23.80463883930446,85,52.9009032488896,47.0990967511104,Shopping Complex
Rocky,Commercial,34.8562755883741,0,0,18583.58025329213,902.4536037350047,873.1943236873075,3,2,3,22.749817576652624,55,41.90620735270982,85,47.93898799000587,52.06101200999413,Shopping Complex
Black Cotton,Commercial,34.130448986932336,1,0,2113.961622873693,8.762400182265374,388.5623100176333,3,0,0,66.71288994268366,40,43.11591835511277,45,51.37849106871747,48.62150893128253,Shopping Complex
Red Soil,Industrial,24.12735536824408,1,0,1219.5693392695264,143.36306030779593,3498.028738186102,3,2,2,75.36637753947123,20,59.787741052926535,45,55.57516740204656,44.42483259795344,Factory
Black Cotton,Residential,33.6286293502833,1,1,14283.637764315183,310.9359653912284,4325.604021040053,0,2,0,80.93668473895548,40,43.95228441619451,10,47.81591076268304,52.18408923731696,School
Clayey,Industrial,41.04607597048993,1,1,6306.462420089148,522.0784304864012,4037.209942972718,4,1,1,61.738481007377516,30,31.589873382516785,10,36.50593669821133,63.49406330178867,Factory
Sandy,Industrial,28.00996711358362,1,0,7347.499015142533,811.5768342458706,3278.2551511107595,3,0,3,48.99750822160409,25,53.31672147736064,45,45.47830824690159,54.52169175309841,Factory
Sandy,Agricultural,44.27842305156957,0,1,11389.238492375733,440.7643781394979,706.8752780238402,3,0,3,22.62203710921454,25,26.202628247384055,45,29.4683700500711,70.5316299499289,Individual House
